firstname	gender	cnt
Rose-Anna	f	31
Roseanna	f	13
Rose Anne	f	42
Rose-Anne	f	60
Roseanne	f	33
Rosee	f	21
Rose-Elie	f	35
Rose-Ely	f	11
Rose-Emilie	f	29
Rose-Emy	f	17
Rose Helene	f	15
Rose-Helene	f	19
Roselia	f	30
Roselie	f	55
Roseline	f	455
Roselle	f	16
Rosely	f	16
Roselya	f	11
Roselyn	f	41
Roselyne	f	161
Rose Marie	f	207
Rose-Marie	f	342
Rosemarie	f	678
Rose Mary	f	13
Rose-Mary	f	17
Rosemary	f	264
Rosemay	f	11
Rosette	f	11
Rosha	f	11
Roshni	f	13
Rosiane	f	25
Rosianne	f	54
Rosie	f	605
Rosie-Anne	f	14
Rosina	f	21
Rosine	f	30
Roslyn	f	11
Rosy	f	76
Roua	f	27
Rouba	f	22
Rouguiatou	f	12
Roukaya	f	18
Roula	f	21
Roumaissa	f	27
Rowan	f	34
Rowena	f	20
Roxan	f	78
Roxana	f	85
Roxane	f	2393
Roxann	f	85
Roxanna	f	33
Roxanne	f	7175
Roxy	f	14
Roya	f	39
Roza	f	20
Rozalie	f	21
Rozaly	f	24
Ruba	f	17
Rubi	f	22
Rubie	f	31
Rubina	f	20
Rubis	f	36
Ruby	f	393
Ruchel	f	13
Ruchy	f	21
Rudy	f	43
Rui	f	14
Ruth	f	251
Ruxandra	f	19
Ryan	f	33
Rylee	f	77
Ryleigh	f	26
Rylie	f	44
Rym	f	232
Ryma	f	55
Ryme	f	28
Saadia	f	23
Saanvi	f	15
Saarah	f	13
Saba	f	71
Sabah	f	34
Sabiha	f	13
Sabina	f	136
Sabine	f	210
Sabrina	f	11264
Sabrine	f	166
Sabryna	f	307
Sacha	f	353
Sadaf	f	75
Sade	f	18
Sadia	f	99
Sadie	f	127
Safa	f	128
Safaa	f	103
Safae	f	47
Safi	f	15
Safia	f	175
Safiatou	f	22
Safina	f	16
Safiya	f	110
Safya	f	14
Sage	f	41
Sagette	f	21
Sahana	f	35
Sahar	f	170
Sahara	f	23
Sahra	f	28
Saida	f	21
Saige	f	14
Saika	f	12
Saima	f	40
Saina	f	42
Saira	f	39
Saisha	f	11
Saja	f	99
Sajida	f	13
Sakina	f	58
Sakura	f	37
Salam	f	35
Saleha	f	19
Salematou	f	16
Sali	f	13
Saliha	f	23
Salima	f	79
Salimata	f	15
Salimatou	f	17
Salina	f	32
Sally	f	158
Salma	f	940
Salome	f	375
Salomee	f	24
Salsabil	f	31
Salwa	f	74
Saly	f	21
Sam	f	160
Sama	f	76
Samaelle	f	28
Samah	f	41
Saman	f	15
Samanta	f	117
Samantha	f	3620
Samantha M	f	15
Samar	f	94
Samara	f	222
Samarah	f	21
Samatha	f	16
Samaya	f	11
Samia	f	296
Samie	f	65
Samiha	f	31
Samina	f	24
Samira	f	271
Samirah	f	15
Samiya	f	17
Sammie	f	22
Sammy	f	49
Sammy Jo	f	21
Sammy-Jo	f	11
Sammy Joe	f	11
Samra	f	13
Samsara	f	17
Samuel	f	83
Samuela	f	13
Samuella	f	31
Samuelle	f	466
Samy	f	38
Samya	f	78
Samyra	f	27
Sana	f	205
Sanaa	f	70
Sanae	f	23
Sanam	f	21
Sanaz	f	18
Sandeep	f	13
Sandeep Kaur	f	13
Sandi	f	16
Sandie	f	170
Sandra	f	4509
Sandra Maria	f	11
Sandrina	f	28
Sandrine	f	3262
Sandryne	f	102
Sandy	f	1024
Sania	f	44
Saniya	f	14
Sanja	f	25
Sanjana	f	23
Sanjida	f	11
Sanna	f	13
Santana	f	12
Santina	f	20
Sanya	f	30
Saoirse	f	11
Saona	f	12
Saphia	f	15
Saphir	f	11
Saphira	f	54
Saphyra	f	20
Sapphire	f	11
Sara	f	5801
Sara Ann	f	16
Sara-Ann	f	13
Sara Anne	f	13
Sarabelle	f	12
Sara Claude	f	14
Sara Emilie	f	14
Sara Eve	f	99
Sara-Eve	f	217
Sarah	f	15135
Sarah Ann	f	77
Sarah-Ann	f	48
Sarah Anne	f	102
Sarah-Anne	f	38
Sarah Audrey	f	13
Sarah Catherine	f	12
Sarah Claude	f	49
Sarah-Claude	f	15
Sarah Elizabeth	f	41
Sarah-Elizabeth	f	13
Sarah Emilie	f	39
Sarah-Emilie	f	14
Sarah Emmanuelle	f	12
Sarah Eve	f	259
Sarah-Eve	f	457
Sarah-Gabrielle	f	13
Sarahi	f	11
Sarah Isabelle	f	11
Sarah Jade	f	72
Sarah-Jade	f	265
Sarah James	f	11
Sarah Jane	f	161
Sarah-Jane	f	114
Sarah Jeanne	f	106
Sarah-Jeanne	f	242
Sarah Jessica	f	15
Sarah Julie	f	18
Sarah Kim	f	84
Sarah-Kim	f	150
Sarah-Kym	f	11
Sarah L	f	11
Sarah Lee	f	33
Sarah-Lee	f	51
Sarah-Lou	f	27
Sarah Louise	f	26
Sarah Lynn	f	17
Sarah-Lynn	f	11
Sarah M	f	15
Sarah-Mai	f	12
Sarah Marie	f	25
Sarah Maud	f	11
Sarah-Maud	f	24
Sarah Maude	f	356
Sarah-Maude	f	1124
Sarah May	f	12
Sarah-May	f	33
Sarah Michele	f	40
Sarah-Michele	f	13
Sarah Michelle	f	31
Sarah-Michelle	f	34
Sarah Pier	f	14
Sarah Rose	f	20
Sarah-Rose	f	27
Sarai	f	50
Sara Isabel	f	11
Sara Jade	f	28
Sara-Jade	f	125
Sarajade	f	11
Sara Jane	f	49
Sara-Jane	f	53
Sarajane	f	16
Sara Jeanne	f	25
Sara-Jeanne	f	76
Sara Julie	f	11
Sara Kim	f	38
Sara-Kim	f	63
Sarakim	f	14
Sara-Lee	f	14
Saralee	f	12
Saralie	f	26
Saraly	f	19
Sara Maria	f	17
Sara Marie	f	11
Sara-Maud	f	15
Sara Maude	f	115
Sara-Maude	f	457
Sara-May	f	16
Sara Michele	f	11
Saran	f	27
Saranya	f	12
Sara-Rose	f	24
Sara Sofia	f	32
Sara Valentina	f	14
Sarha	f	31
Saria	f	16
Sariah	f	12
Sarika	f	13
Sarina	f	116
Sarine	f	35
Sarita	f	17
Sarra	f	212
Sarrah	f	38
Sascha	f	15
Sasha	f	510
Saskia	f	182
Saskya	f	17
Satia	f	13
Satine	f	26
Satya	f	35
Savana	f	56
Savanah	f	108
Savanna	f	78
Savannah	f	513
Savina	f	15
Sawsan	f	27
Sawyer	f	17
Saya	f	34
Sayana	f	12
Scarlet	f	39
Scarlett	f	271
Scarlette	f	22
Seanna	f	17
Sebastien	f	75
Sedra	f	23
Seema	f	18
Segolene	f	15
Seher	f	12
Selena	f	918
Selene	f	39
Selia	f	12
Selima	f	18
Selin	f	32
Selina	f	203
Selma	f	320
Selsabil	f	16
Selyna	f	23
Sema	f	19
Sena	f	25
Sendy	f	11
Senna	f	13
Sephora	f	117
Sera	f	16
Serafina	f	15
Serah	f	16
Seraphina	f	14
Sereen	f	13
Serena	f	694
Serene	f	16
Serenity	f	48
Serina	f	61
Serine	f	130
Setareh	f	15
Setayesh	f	22
Sevan	f	16
Sevana	f	21
Severine	f	56
Seynabou	f	40
Shabana	f	14
Shabnam	f	52
Shade	f	30
Shaden	f	14
Shadey	f	11
Shadi	f	14
Shadia	f	17
Shady	f	17
Shae	f	12
Shaelyn	f	15
Shaghayegh	f	11
Shahad	f	19
Shahana	f	15
Shahd	f	55
Shahed	f	25
Shahida	f	11
Shahrzad	f	14
Shaila	f	16
Shaima	f	48
Shaina	f	144
Shaindel	f	13
Shaindy	f	77
Shakila	f	11
Shakira	f	40
Shalina	f	12
Shalini	f	18
Shalom	f	12
Sham	f	50
Shama	f	24
Shamim	f	11
Shams	f	22
Shan	f	29
Shana	f	435
Shanaya	f	38
Shanda	f	12
Shandy	f	38
Shane	f	74
Shanel	f	119
Shanelle	f	112
Shani	f	51
Shania	f	249
Shanice	f	45
Shanie	f	256
Shanika	f	35
Shanna	f	258
Shannel	f	29
Shannen	f	29
Shannie	f	50
Shannon	f	641
Shanny	f	213
Shanon	f	57
Shantal	f	12
Shanti	f	36
Shanty	f	17
Shany	f	370
Shanya	f	54
Shara	f	11
Shari	f	19
Sharifa	f	19
Sharlee	f	22
Sharlene	f	51
Sharlie	f	108
Sharly	f	44
Sharlye	f	15
Sharmila	f	13
Sharmin	f	14
Sharon	f	261
Shauna	f	91
Shavy	f	12
Shawn	f	42
Shawna	f	144
Shaya	f	25
Shayana	f	26
Shayla	f	57
Shaylee	f	16
Shaylin	f	12
Shayma	f	22
Shaymaa	f	12
Shayna	f	101
Shayne	f	11
Shazia	f	22
Shea	f	12
Sheena	f	152
Sheila	f	277
Sheilla	f	18
Sheina	f	16
Shekina	f	13
Shekinah	f	27
Shela	f	12
Shelbie	f	18
Shelby	f	291
Sheldon	f	17
Shella	f	41
Shelley	f	49
Shelly	f	112
Shelly-Ann	f	13
Shelsea	f	32
Shelsey	f	14
Shelsy	f	54
Shena	f	11
Shereen	f	19
Sheridan	f	12
Sherine	f	38
Sherley	f	53
Sherline	f	13
Sherly	f	31
Sherlyn	f	11
Sherri	f	19
Sherry	f	61
Sheryl	f	38
Sheva	f	12
Sheyla	f	31
Shifra	f	40
Shiloh	f	19
Shima	f	17
Shira	f	65
Shiraz	f	21
Shireen	f	13
Shirel	f	38
Shirin	f	20
Shirine	f	17
Shirley	f	217
Shiva	f	18
Shivani	f	21
Shona	f	11
Shoshana	f	47
Shreya	f	48
Shterna	f	15
Shyann	f	20
Shyanne	f	27
Shyla	f	32
Sia	f	39
Siana	f	27
Sianna	f	25
Siasi	f	24
Siasie	f	11
Sibel	f	26
Sibylle	f	15
Sidney	f	107
Sidonie	f	38
Sidra	f	86
Siena	f	198
Sienna	f	402
Sierra	f	259
Sifa	f	14
Siham	f	59
Sihem	f	30
Sila	f	41
Silia	f	17
Silina	f	12
Siline	f	12
Siloe	f	13
Silva	f	11
Silvana	f	51
Silvia	f	99
Silvie	f	11
Silya	f	43
Sima	f	54
Simi	f	21
Simon	f	61
Simona	f	182
Simone	f	1610
Simonne	f	45
Simran	f	49
Simran Kaur	f	16
Sina	f	20
Sinda	f	21
Sindie	f	15
Sindy	f	300
Sintia	f	17
Siobhan	f	21
Siqi	f	12
Sira	f	14
Sireen	f	14
Sirena	f	22
Sirin	f	12
Sirine	f	375
Sissi	f	20
Siwar	f	11
Sixtine	f	12
Siya	f	19
Siyu	f	12
Sky	f	72
Skye	f	162
Skyla	f	94
Skylar	f	95
Skylee	f	18
Skyler	f	39
Skylie	f	27
Sloan	f	14
Sloane	f	24
Sneha	f	24
Sobia	f	13
Sofi	f	17
Sofia	f	4797
Sofia Maria	f	18
Sofiane	f	75
Sofianne	f	37
Sofia Rose	f	32
Sofia-Rose	f	57
Sofia Valentina	f	14
Sofia Victoria	f	13
Sofie	f	96
Sofiia	f	29
Sofiya	f	66
Sofya	f	46
Soha	f	26
Sohane	f	15
Sokhna	f	14
Sol	f	11
Solane	f	17
Solange	f	145
Solea	f	11
Soleane	f	12
Soledad	f	40
Soleil	f	27
Solen	f	14
Solene	f	212
Solenn	f	13
Solenne	f	20
Soliane	f	11
Soline	f	27
Solveig	f	66
Solveil	f	26
Somaya	f	18
Sona	f	14
Sonali	f	18
Sondos	f	17
Sonia	f	2789
Sonja	f	31
Sonya	f	270
Sophia	f	3140
Sophia Marie	f	11
Sophiane	f	84
Sophianne	f	80
Sophia Rose	f	15
Sophia-Rose	f	108
Sophie	f	10862
Sophie Andree	f	20
Sophie Ann	f	18
Sophie-Ann	f	35
Sophie Anne	f	99
Sophie-Anne	f	91
Sophie Helene	f	12
Sophie Rose	f	21
Sophie-Rose	f	27
Sophonie	f	22
Sophy	f	61
Sophya	f	17
Sophye	f	11
Sora	f	18
Soraya	f	214
Sorayah	f	12
Soriya	f	11
Sorya	f	13
Sotiria	f	11
Souad	f	40
Souadou	f	13
Souha	f	19
Souhila	f	16
Soujoud	f	16
Soukaina	f	82
Soukayna	f	15
Soumaya	f	78
Soumeya	f	21
Soumia	f	37
Soundous	f	24
Soundouss	f	11
Souraya	f	13
Spencer	f	18
Stacey	f	333
Stacie	f	26
Stacy	f	657
Stamatia	f	16
Stamatina	f	17
Stavroula	f	58
Steacy	f	13
Stecy	f	51
Stefani	f	36
Stefania	f	188
Stefanie	f	771
Stefanny	f	32
Stefany	f	230
Steffany	f	18
Steffi	f	47
Steffie	f	32
Steffy	f	34
Stela	f	20
Stella	f	1544
Stella Rose	f	26
Stella-Rose	f	117
Stellie	f	22
Stelly	f	16
Stephane	f	45
Stephani	f	15
Stephania	f	63
Stephanie	f	21390
Stephanie Ann	f	16
Stephanie L	f	11
Stephannie	f	28
Stephanny	f	13
Stephany	f	340
Stephie	f	22
Stephy	f	13
Stessy	f	18
Steven	f	22
Stevie	f	17
Sue Ellen	f	13
Sue Helen	f	11
Suha	f	13
Suhana	f	14
Sultan	f	12
Sultana	f	13
Sumaiya	f	30
Suman	f	14
Sumaya	f	29
Summer	f	206
Sundus	f	16
Sunita	f	15
Sunny	f	53
Sunshine	f	26
Sura	f	22
Suri	f	13
Sury	f	26
Susan	f	166
Susana	f	70
Susanna	f	26
Susannah	f	16
Susanne	f	19
Susie	f	175
Susy	f	18
Suzan	f	21
Suzana	f	27
Suzanna	f	28
Suzanne	f	416
Suzelle	f	15
Suzette	f	12
Suzie	f	577
Suzy	f	135
Svetlana	f	48
Sybel	f	17
Sybelle	f	18
Sybil	f	19
Sybille	f	18
Sydnee	f	19
Sydney	f	493
Sydra	f	20
Syeda	f	17
Sylia	f	41
Sylvain	f	11
Sylvana	f	25
Sylvia	f	267
Sylviane	f	80
Sylvianne	f	126
Sylvie	f	1054
Sylvie Anne	f	26
Sylvie-Anne	f	13
Syndie	f	44
Syndy	f	16
Synthia	f	101
Syntia	f	29
Syra	f	13
Syrine	f	153
Tabassum	f	11
Tabasum	f	11
Tabatha	f	33
Tabitha	f	72
Taha	f	11
Tahani	f	12
Tahina	f	22
Tahira	f	24
Tahlia	f	21
Tahmina	f	19
Taicha	f	13
Taima	f	15
Taina	f	191
Tais	f	11
Taisha	f	59
Takwa	f	14
Tal	f	11
Tala	f	168
Talar	f	35
Taleen	f	16
Tali	f	57
Talia	f	582
Taliah	f	19
Taliana	f	12
Talie	f	99
Talin	f	17
Talina	f	29
Taline	f	70
Talissa	f	20
Taliya	f	12
Taliyah	f	18
Tallulah	f	13
Tally	f	30
Taly	f	58
Talya	f	154
Talyana	f	13
Talyna	f	16
Tamana	f	35
Tamanna	f	17
Tamar	f	86
Tamara	f	977
Tamarah	f	15
Tamera	f	11
Tami	f	12
Tamia	f	19
Tamie	f	13
Tamika	f	51
Tamila	f	19
Tamira	f	12
Tamisha	f	13
Tammie	f	18
Tammy	f	308
Tammy Lee	f	19
Tamy	f	52
Tamyra	f	11
Tania	f	2389
Tanika	f	23
Tanina	f	24
Tanisha	f	98
Tanja	f	17
Tannaz	f	12
Tanya	f	2139
Tanysha	f	13
Taous	f	13
Tara	f	545
Tarah	f	24
Tara Lynn	f	12
Taryn	f	29
Tasha	f	98
Tasia	f	13
Tasneem	f	46
Tasnia	f	18
Tasnim	f	221
Tasnime	f	114
Tassadit	f	15
Tassnim	f	14
Tassnime	f	11
Tatiana	f	591
Tatianna	f	30
Tatjana	f	27
Tatum	f	12
Tatyana	f	114
Tatyanna	f	16
Taya	f	20
Tayana	f	13
Tayla	f	15
Tayler	f	15
Taylor	f	377
Tayma	f	16
Tayna	f	23
Tea	f	131
Teagan	f	53
Teah	f	12
Tegan	f	15
Tehila	f	18
Teodora	f	77
Teresa	f	176
Tereza	f	13
Teri	f	13
Terra	f	18
Terri	f	25
Terry	f	79
Tesnim	f	34
Tesnime	f	12
Tess	f	100
Tessa	f	395
Tessia	f	17
Tessie	f	12
Tessy	f	19
Teya	f	16
Thaila	f	17
Thaina	f	39
Thais	f	58
Thalia	f	428
Thalie	f	378
Thalina	f	15
Thalissa	f	12
Thaly	f	100
Thalya	f	101
Thalyna	f	11
Thamara	f	40
Thanh	f	16
Thania	f	29
Thanina	f	49
Thanya	f	19
Thara	f	18
Thea	f	462
Thelma	f	14
Theodora	f	98
Theresa	f	132
Therese	f	85
Thessa	f	12
Thida	f	11
Thien Kim	f	18
Thiziri	f	36
Thomas	f	32
Thuy An	f	12
Tia	f	175
Tian	f	18
Tiana	f	135
Tianna	f	60
Tianyi	f	12
Tiara	f	32
Tifanie	f	13
Tifanny	f	23
Tifany	f	41
Tiffani	f	12
Tiffanie	f	37
Tiffany	f	1030
Tijana	f	13
Timea	f	12
Tina	f	693
Tinhinane	f	31
Tiphanie	f	12
Tisha	f	18
Tiya	f	13
Tiziana	f	31
Tiziri	f	21
Toba	f	14
Toby	f	63
Tommy	f	25
Toni	f	12
Tonia	f	22
Tonya	f	26
Tori	f	50
Tova	f	24
Tracey	f	82
Tracy	f	511
Tracy Ann	f	11
Trany	f	13
Tricia	f	210
Tricya	f	31
Trina	f	46
Trinity	f	168
Trish	f	11
Trisha	f	92
Trista	f	24
Tristan	f	72
Trudy	f	23
Trycia	f	197
Tuba	f	14
Tugba	f	14
Tyana	f	30
Tyanna	f	17
Tyler	f	15
Tyna	f	34
Typhanie	f	14
Tyra	f	63
Tzipora	f	14
Tziporah	f	13
Tzirel	f	26
Tzivia	f	19
Tzorty	f	13
Uliana	f	12
Ulyana	f	11
Uma	f	28
Una	f	13
Urielle	f	14
Ursula	f	36
Ursule	f	11
Uzma	f	18
Vaishnavi	f	22
Valence	f	11
Valencia	f	46
Valene	f	37
Valentina	f	696
Valentine	f	118
Valeri	f	12
Valeria	f	393
Valeriane	f	23
Valerie	f	15477
Valerie Anne	f	17
Valeriya	f	30
Valery	f	508
Valerye	f	24
Valeska	f	25
Vana	f	26
Vanda	f	14
Vanesa	f	47
Vanessa	f	10893
Vanessa Marie	f	15
Vania	f	56
Vanina	f	16
Vanna	f	11
Vannessa	f	32
Vanya	f	25
Varsha	f	12
Varvara	f	29
Vasiliki	f	80
Vassiliki	f	25
Veda	f	23
Venessa	f	92
Venezia	f	17
Venus	f	37
Vera	f	104
Verena	f	15
Verona	f	17
Veronic	f	278
Veronica	f	703
Veronick	f	106
Veronik	f	197
Veronika	f	170
Veronique	f	10878
Viana	f	24
Vianna	f	13
Vicki	f	342
Vickie	f	592
Vicky	f	4152
Vickye	f	16
Victoire	f	82
Victoria	f	6310
Victoria Ann	f	11
Victoria Anne	f	13
Victoria Rose	f	30
Victoria-Rose	f	27
Victorine	f	31
Victorya	f	61
Vida	f	22
Vidhi	f	13
Vienna	f	59
Viki	f	29
Vikie	f	33
Viktoria	f	95
Viktoriya	f	28
Viky	f	50
Vincent	f	48
Viola	f	30
Violaine	f	97
Violet	f	176
Violeta	f	51
Violetta	f	33
Violette	f	551
Virginia	f	146
Virginie	f	3048
Virginy	f	24
Vita	f	12
Vithusha	f	12
Vittoria	f	57
Vivian	f	215
Viviana	f	73
Viviane	f	986
Vivianne	f	408
Vivien	f	30
Vivienne	f	48
Vlada	f	20
Vladislava	f	13
Wafa	f	55
Wafaa	f	41
Wala	f	12
Walaa	f	21
Wanda	f	19
Warda	f	22
Wassila	f	28
Weena	f	24
Wei	f	13
Wen	f	11
Wendy	f	422
Whitney	f	66
Wiam	f	42
Wiame	f	23
Widad	f	22
Wideline	f	12
Widline	f	12
Widlyne	f	11
Wijdane	f	24
Willa	f	15
William	f	61
Willow	f	134
Windy	f	26
Winnie	f	81
Winona	f	13
Winter	f	12
Wissal	f	92
Wissam	f	40
Wissem	f	27
Withney	f	13
Wren	f	11
Wynter	f	14
Xavier	f	13
Xena	f	22
Xenia	f	37
Xi	f	27
Xia	f	13
Xiang	f	11
Xiao	f	17
Ximena	f	43
Xin	f	27
Xin Yi	f	22
Xinyi	f	29
Xin Yu	f	17
Xinyu	f	17
Xin Yue	f	16
Xinyue	f	22
Xiomara	f	23
Xuan	f	16
Yacine	f	38
Yael	f	127
Yaelle	f	56
Yakine	f	19
Yalda	f	43
Yamina	f	42
Yan	f	30
Yana	f	94
Yancy	f	19
Yanelle	f	13
Yang	f	35
Yanick	f	20
Yanie	f	69
Yanika	f	23
Yanilou	f	12
Yanina	f	15
Yanka	f	17
Yanna	f	28
Yannick	f	65
Yannie	f	58
Yara	f	415
Yasaman	f	25
Yasamin	f	27
Yasemin	f	23
Yasma	f	11
Yasmeen	f	104
Yasmin	f	203
Yasmina	f	290
Yasmine	f	2728
Yasna	f	17
Yassine	f	26
Yassmina	f	14
Yassmine	f	129
Yehudis	f	31
Yekaterina	f	15
Yelena	f	35
Yelyzaveta	f	23
Yenty	f	12
Yesenia	f	18
Yesmine	f	28
Yessenia	f	13
Yessica	f	11
Yeva	f	18
Yi	f	38
Yides	f	26
Yi Fan	f	11
Yifan	f	12
Yifei	f	11
Yilin	f	14
Ying	f	26
Yinuo	f	11
Yiran	f	17
Yiting	f	11
Yitty	f	107
Yixin	f	13
Yixuan	f	14
Yoana	f	17
Yoanna	f	23
Yocheved	f	57
Yohana	f	15
Yohanna	f	12
Yolaine	f	49
Yolanda	f	42
Yolande	f	29
Yomna	f	31
Yona	f	16
Yosr	f	20
Yosra	f	44
Yossra	f	11
Youmna	f	42
Yousra	f	268
Youssra	f	64
Youstina	f	11
Ysabel	f	27
Ysabelle	f	52
Yseult	f	18
Yu	f	32
Yuan	f	25
Yuchen	f	11
Yue	f	42
Yuhan	f	19
Yuki	f	21
Yulia	f	47
Yuliana	f	14
Yuliya	f	36
Yumi	f	13
Yumna	f	16
Yun	f	14
Yuna	f	74
Yuqi	f	13
Yusra	f	41
Yu Tong	f	19
Yutong	f	27
Yuval	f	12
Yu Xin	f	13
Yuxin	f	15
Yvana	f	19
Yvanie	f	13
Yvanna	f	20
Yveline	f	15
Yvette	f	44
Yvonne	f	86
Zaara	f	18
Zachary	f	15
Zaelie	f	14
Zahara	f	11
Zahia	f	23
Zahira	f	15
Zahra	f	419
Zahraa	f	104
Zaia	f	30
Zain	f	13
Zaina	f	58
Zainab	f	287
Zaineb	f	60
Zaira	f	18
Zakaria	f	24
Zakia	f	41
Zakiya	f	13
Zalae	f	18
Zalia	f	11
Zana	f	12
Zanae	f	11
Zara	f	397
Zarah	f	47
Zareen	f	14
Zaria	f	13
Zariah	f	11
Zarina	f	22
Zawadi	f	13
Zaya	f	50
Zayna	f	25
Zaynab	f	169
Zayneb	f	36
Zea	f	26
Zeenat	f	16
Zehra	f	16
Zeina	f	163
Zeinab	f	177
Zeineb	f	80
Zelda	f	41
Zelia	f	68
Zelie	f	72
Zelya	f	12
Zena	f	64
Zenab	f	22
Zeyna	f	14
Zeynab	f	24
Zeyneb	f	15
Zeynep	f	40
Zia	f	161
Zihan	f	14
Zina	f	69
Zineb	f	322
Ziqi	f	19
Zissy	f	56
Ziva	f	14
Zlata	f	23
Zoe	f	6867
Zoee	f	47
Zoe-Lee	f	11
Zoelie	f	272
Zoely	f	75
Zoey	f	694
Zofia	f	27
Zoha	f	38
Zohal	f	28
Zohra	f	93
Zola	f	21
Zora	f	51
Zoya	f	100
Zuhal	f	21
Zuhra	f	13
Zya	f	31
